"az_early_az_late","az_early_tx_early","az_early_tx_late","az_late_tx_early","az_late_tx_late","tx_early_tx_late","az_early_az_late-pval","az_early_tx_early-pval","az_early_tx_late-pval","az_late_tx_early-pval","az_late_tx_late-pval","tx_early_tx_late-pval"
"GB48140",3.32203840276435e-05,0.000273845058465949,-5.70027931368067e-05,0.000425685062206638,3.32203840276435e-05,0.000342461800117766,0.357,0.02,0.692,0,0.303,0
"GB48142",0,0.000593132264843033,2.41475900705224e-05,0.000772388901421062,-3.2198600970812e-05,0.000713796978452419,0.429,0.01,0.401,0,0.504,0
"GB48143",-6.68315177436707e-05,0.000392464678178994,0,0.000392464678178994,0,0.000317458485088129,0.758,0.004,0.494,0.001,0.473,0.001
"GB48144",0.129243400330075,-0.00656181174939841,0.121749166280841,0.130149195055648,0.00204995886652704,0.12259997155026,0,1,0,0,0.175,0
"GB48145",0.0158011396519894,0.000973379657679185,0.011899961928559,0.0254871077066819,0.00351054764500491,0.0222491169720043,0,0.239,0.002,0,0.025,0
"GB48151",0.0010527042530184,0.000662424590817667,0.000527271675242136,0.00133350376381214,0.000244727641030895,0.000691469485138096,0.005,0.023,0.034,0,0.082,0
"GB48153",0.0378944010976943,-0.00147231243009527,0.00219064526127866,0.0386268584318797,0.0161178479694322,0.00244279021906668,0.002,0.494,0.231,0,0.01,0.179
"GB48154",0.1039968898264,0.00854395314144774,0.0937528137419626,0.089306352684094,0.00676409702643566,0.0738315798159291,0,0.105,0,0,0.058,0
"GB48155",0,0.005128205128205,0.0147783251231526,-0.00039738858927052,0.00701530612244883,-0.00197405222035774,NA,NA,NA,NA,NA,NA
"GB48158",0.0148788291666953,0.00355409296585762,0.0135047722653295,0.0184844676539869,0.00315807027620663,0.0142532400878501,0,0.027,0,0,0.008,0
"GB40689",3.32203840276435e-05,0.000385490115540565,-3.28538265861322e-05,0.000390081779012563,1.02365494414336e-06,0.000418941839477549,0.406,0.015,0.575,0,0.472,0
"GB48159",0.000117488887583339,0.000337618728535771,0.000592930444697881,0.0006265701524798,0.000186315698270212,0.00100249951414366,0.303,0.12,0.05,0.008,0.153,0
"GB48160",0.000756278131263222,0.000975026909436627,0.00198828891691749,0.00149004146983822,0.000427437752802518,0.00177234135480919,0.111,0.085,0.012,0.011,0.12,0.004
"GB48161",0,-1.39965252103913e-05,2.41475900705224e-05,7.53373829056603e-05,2.41475900705224e-05,5.37788606086442e-05,0.606,0.598,0.397,0.094,0.316,0.113
"GB48162",0.000170019289636336,0.000522297137370398,0.000160946495679326,0.0004193941336611,2.91966082149875e-05,0.000193884187476456,0.117,0.006,0.125,0.001,0.344,0.026
"GB48164",0.0432795157146156,0.00732865282683381,0.0436355911971803,0.0521349564539365,-0.000883165436663003,0.0437969617418532,0,0.066,0,0,0.538,0
"GB48165",0.00013642173873607,0.000354842527884203,0.00010875750727346,0.000672417937510494,9.86653510045565e-05,0.000374993576830684,0.233,0.101,0.272,0.003,0.209,0.038
"GB48166",0.0163810373358885,0.0139711300879969,0.0204877188591451,0.0144683770182122,0.000409494166719537,0.011882751633302,0,0,0,0,0.277,0
"GB48167",0.0031766892977948,0.0045009075581095,0.00293352899931676,0.00358174173096071,-3.14567807868649e-05,0.00363212453484529,0.001,0,0,0,0.513,0
"GB48173",0.04664534508662,0.00174225685567619,0.0250071680168066,0.0519928128997916,0.00399611861653326,0.0284953917252758,0,0.178,0,0,0.029,0
"GB48180",0.163475433526012,NA,0.104269293924466,0.163475433526012,0.00974991406439685,0.104269293924466,0,NA,0,0,0.088,0
"GB40690",0,0,0,0,0,0,1,1,1,1,1,1
"GB48181",0,4.35186833619428e-05,0,0.000340136054421736,0,0.000340136054421736,0.562,0.243,0.534,0.003,0.399,0.001
"GB48183",0.0207811227767696,0.0137345350807072,0.0292009137099768,0.019285718333937,0.00331870493951136,0.0163721753489602,0,0,0,0,0.009,0
"GB48196",0.0164415224645771,0.00195100103710499,0.0202536719710706,0.00728703440188605,0.00309248873631651,0.0153029637486222,0,0.138,0,0.001,0.03,0
"GB48197",0.00337818725188499,-8.44631044198962e-05,0.0045260275021809,0.00258540281928576,-4.58887093974791e-05,0.0036618810440453,0.004,0.449,0,0.001,0.439,0
"GB48215",0.00685242561208299,0.0263467644871821,0.00548437380422029,0.0227895359900372,-0.00469683478744254,0.0293977470149289,0.143,0.018,0.176,0.008,0.877,0.003
"GB48216",0.00362940565451841,0.0103345860438415,0.0043308069072544,0.00929979730382524,9.16582460026572e-05,0.00974752557596548,0.003,0,0.002,0,0.347,0
"GB48217",0.0374621566499128,0.0524832807397375,0.0467668640864892,0.0439370736071414,0.00150781262848776,0.0418754253593088,0,0,0,0,0.143,0
"GB48225",0.166130721966132,0.000332613498150836,0.213929797594432,0.128780077297772,0.00505111446639595,0.174425815735482,0,0.377,0,0,0.108,0
"GB48226",0.00209967554819834,0.00883135572827953,0.00419181658223144,0.00730777080008105,0.000643498334328196,0.00437130314172773,0.011,0,0,0,0.098,0
"GB48227",0.00353238179087478,0.00664527885912869,0.00355603624308887,0.0106507295226214,0.000379189633029076,0.0074063527176943,0.004,0,0,0,0.193,0
"GB40692",0,2.61643118786292e-05,0,2.61643118786292e-05,0,2.61643118786292e-05,0.926,0.119,0.933,0.172,0.828,0.097
"GB40075",0.0429151909487926,0.0316889317743816,0.0530975335659787,0.0195056691548772,-0.00144929070703825,0.0276858684037999,0.002,0.005,0,0.007,0.532,0.001
"GB48228",0.0168718666080451,0.0169315697615292,0.0195591864433775,0.0319706599489068,0.0090521070491496,0.0171544490339129,0,0,0,0,0,0
"GB48229",0.000273597811217496,-3.86696564036448e-06,0.000159616919393479,4.91723038126279e-05,0,-2.15492361566039e-05,0.024,0.506,0.082,0.222,0.464,0.555
"GB48230",0.0104672159837952,0.00704998791380207,0.00850980135055401,0.00934372842391717,0.000841387528351278,0.00657723325062032,0,0,0,0,0.101,0
"GB48231",0,0,0,0,0,0,1,1,1,1,1,1
"GB48232",0.000653663710164287,0.000758221383991731,0.000648050931769895,0.000474869848354098,8.95748549375464e-05,0.000114840975913411,0.01,0.002,0.009,0.004,0.239,0.191
"GB48233",0.0108592552602668,0.0156465397429847,0.0149867504281976,0.0129711220824859,0.00625184922490751,0.00811769353938774,0,0,0,0,0,0
"GB48234",0.00392847755666148,0.00497119821504155,0.00485589213029503,0.000809159472369592,1.2523233571704e-05,0.00057436443917358,0,0,0,0.041,0.407,0.058
"GB48235",0.0196484725367496,0.0100801127847068,0.0164189419559347,0.0270808735873872,0.00708599339960048,0.0320763536540799,0.001,0.015,0,0,0.013,0
"GB48236",0.04308985811876,NA,0.0938013136288999,0.04308985811876,0.0118953735353629,0.0938013136288999,0.009,NA,0,0,0.052,0
"GB48237",0.107148205354201,-0.00856579318117778,0.144995294986802,0.110404943745954,-0.000551343921061376,0.148430048584747,0,1,0,0,0.358,0
"GB40693",0,0,0,0,0,0,1,1,1,1,1,1
"GB48241",0.0310845340247883,0.0259440726225285,0.0169138268519919,0.0183073674465921,0.00687284114709297,0.0128372665971336,0,0,0,0,0,0
"GB48242",0.00737270695069214,0.0119316529722135,0.0118310362938279,0.00813606695398206,0.00107317771417337,0.00558613322476254,0,0,0,0,0.101,0
"GB48243",0.0315213451862005,0.0250384541743446,0.0489964255584017,0.0162678114329715,0.00323461995127505,0.0200570891995876,0,0,0,0,0.059,0
"GB48246",0.0237329971821778,0.0188629594750825,0.0341517281352802,0.0200725296029568,0.00810359436321129,0.0513183064283165,0.021,0.031,0.003,0.008,0.071,0
"GB48247",0.0098050555780127,0.012713059902283,0.0101172237347269,0.00405278132123132,-6.41229608839833e-05,0.0028140725458734,0,0,0,0,0.511,0.001
"GB48253",0.00257537341285885,0.00379126425080556,0.00435002705478571,0.00331756310541942,0.000243192908679579,0.00211177041565447,0.001,0,0,0,0.251,0.001
"GB48254",-0.000197801947004361,0.000107034559020502,3.82495844358788e-05,0.000276722393330209,5.43715683182233e-05,0.000292211810100085,0.839,0.289,0.406,0.038,0.295,0.018
"GB48258",0.0227064299365629,0.0329982707432784,0.0270426859363448,0.0262734543126639,0.00495719827261965,0.0157583480970691,0,0,0,0,0.003,0
"GB48259",0.0645069856415169,0.017928561916,0.0503120375242934,0.107824860442963,0.00494739090809504,0.0789072084108291,0,0.005,0,0,0.038,0
"GB48260",0.0350517070304087,0.0119853016379569,0.0413454744489228,0.0409991733150802,0.0010555813819445,0.0401272812014547,0,0.014,0,0,0.205,0
"GB40694",0.000547195622434993,0.000733997219737326,0.000457396267255716,0.000601779173207806,2.41475900705224e-05,0.000300894541115149,0.012,0.002,0.014,0.001,0.347,0.015
"GB48261",0.0385858461348013,0.00807783012755725,0.0585550792233729,0.0323581439570046,0.00320856961023797,0.0441591162983339,0,0.014,0,0,0.039,0
"GB48262",0.00271188001972122,0.00493889296657457,0.00384803034356851,0.0059357647660192,0.00139843410675877,0.00281173371767796,0,0,0,0,0.007,0
"GB48263",0.0236969479800709,0.00428265815017115,0.0157868308624395,0.0331824626966742,0.000705033422028212,0.0256900664292599,0,0.055,0,0,0.197,0
"GB48269",0.00116774201158309,0.0021699093050761,0.00142318534040475,0.00213759197128205,0.000140864910550764,0.00197950553651638,0.008,0.001,0.002,0,0.182,0
"GB48270",0,0,0,0,0,0,1,1,1,1,1,1
"GB48271",0.000206784578430708,0.000364303419608802,0.000240759580470651,0.000209314495028812,2.41475900705224e-05,0.00013343541797417,0.039,0.007,0.023,0.007,0.358,0.025
"GB48272",0.0530358070240433,0.0315042850760954,0.0431705023661616,0.0370589844438115,-0.00465829372158089,0.0305034887591129,0.003,0.012,0.002,0,0.94,0.002
"GB48273",0.00789920742477046,0.00647703024649471,0.00763858004049078,0.00555639435264232,0.000269098009656688,0.00610663076441287,0,0,0,0,0.336,0
"GB48274",0.00030681819524514,0.00207760293768589,0.000240759580470651,0.00207403671055828,1.02365494414336e-06,0.00206496391660116,0.101,0,0.125,0,0.432,0
"GB48275",0.00051291921843899,0.00396853480929049,0.000367576433317751,0.0043369363481961,0.000101719809295409,0.00452664866457964,0.126,0,0.163,0,0.297,0
"GB40699",0.0355423865114447,0.015993279547043,0.0754678525106541,0.0210233207950052,0.0185401070866691,0.0562277889285684,0,0.004,0,0,0.001,0
"GB48277",0.0273113794419009,0.0187919803161501,0.0377314873024979,0.0147404776550283,0.00471894175761012,0.0162989122558773,0,0,0,0,0.018,0
"GB48278",-0.00016417082357667,-0.000168754339058275,7.98039103915293e-05,2.78152341252058e-05,3.32203840276435e-05,0.000112757143049591,0.828,0.857,0.245,0.338,0.333,0.126
"GB48294",0.0224387095385098,0.0122864273014277,0.0207034765194845,0.0442549982911562,0.00138507091945661,0.0389520173534524,0,0.008,0,0,0.18,0
"GB48301",0.000671367369836529,0.00216387063441692,0.00146397792033293,0.00189805765551498,-2.90174779769004e-05,0.0020358221275103,0.057,0,0.005,0,0.529,0
"GB48331",0.0493950390509043,0.00500415966992096,0.0396433064224757,0.0591327569642964,0.00172382956538941,0.0453495059309194,0,0.105,0,0,0.194,0
"GB48336",0.00192810176933922,0.00174775773292946,0.00187875301139839,0.00371740593328751,0.00157334153468625,0.00272942531125642,0.002,0.001,0.002,0,0,0
"GB48342",0.0450433311712988,-0.00186178644017332,0.0431734234260924,0.0545844503022794,0.00204208205895162,0.0518989524123001,0,0.873,0,0,0.105,0
"GB48343",0.0474756720201696,0.0112987088550015,0.0518858776093503,0.0319016803690825,0.00356461583814538,0.0329811281080797,0,0.005,0,0,0.061,0
"GB48344",0.119116432700248,NA,0.0928381962864721,0.119116432700248,-0.00171128688773958,0.0928381962864721,0,NA,0,0,0.472,0
"GB48353",0.0102953868502754,0.0032277956775415,0.0102209799001389,0.0216517100955871,1.70889607581381e-05,0.0206306252024789,0,0.03,0,0,0.403,0
"GB40700",0.0169054957325798,0.00386271208803934,0.0198821001818805,0.0217731595688239,-0.000185365031183382,0.0232482564048704,0,0.04,0,0,0.464,0
"GB48354",0.0199713834039915,0.00999100966646604,0.0253295853609611,0.0297380615668053,-0.000900713847550527,0.0342540692161054,0,0.005,0,0,0.674,0
"GB48355",3.14522279964979e-06,0.000489162447573577,0.00020924167582026,0.000412337647690442,4.4271829030218e-05,0.000468405516493076,0.444,0.004,0.075,0,0.293,0
"GB48361",7.62869490332774e-05,0.00107680172597557,0.000425864217100336,0.000755629439323058,-4.02505192318436e-05,0.000807392504345694,0.305,0.002,0.028,0,0.612,0
"GB48362",0.00743459946591285,0.0112291446852969,0.0093868759439355,0.0205089389056419,0.00126112958964131,0.0212428362215977,0.002,0,0,0,0.075,0
"GB48382",0.104710425831754,0.0060182689477758,0.113743071013601,0.146849799327786,0.00107914848419877,0.148646229682325,0,0.13,0,0,0.287,0
"GB48383",0.0467367845164943,0.016613550030389,0.0437951360296931,0.0346322691816291,0.00154500686012171,0.0284220485501414,0,0,0,0,0.16,0
"GB48384",-0.00793365023726578,-0.000412937034657057,0.0210727040069585,0.00456857685795531,0.0233203665197537,0.0117790151663563,0.979,0.371,0.044,0.151,0.005,0.027
"GB48385",0,0.000287807430664588,2.41475900705224e-05,0.000287807430664588,2.41475900705224e-05,0.000186928376124329,0.588,0.02,0.38,0.004,0.24,0.016
"GB48386",0,0,0,0,0,0,1,1,1,1,1,1
"GB48387",0.0115606936416185,NA,0.0147783251231526,0.0115606936416185,-0.00517067072088406,0.0147783251231526,NA,NA,NA,NA,NA,0.057
"GB40701",0,0.000418628990057623,2.41475900705224e-05,0.000418628990057623,2.41475900705224e-05,0.000292760487764276,0.478,0.004,0.406,0,0.323,0
"GB48388",0.0288739248088523,0.000637013684645749,0.0733900323822988,0.0229484841705704,0.00664427315337113,0.0639833919142913,0.007,0.334,0,0.001,0.066,0
"GB48389",0.0464477842130508,0.00482934440321536,0.0515479051776692,0.0609226510702296,0.000696967073259613,0.0627427765714974,0,0.059,0,0,0.268,0
"GB48390",3.14522279964979e-06,0.00031297022380139,0.000160946495679326,0.000118204376268971,2.41475900705224e-05,0.000259626396977852,0.403,0.011,0.064,0.059,0.323,0.002
"GB48391",0.0465520712570902,0.00853139788706336,0.0371616105328073,0.04897069563276,0.00342258961135855,0.0341758163832544,0,0.009,0,0,0.052,0
"GB48392",0.0453093571589089,0.0163684822285451,0.0521723150188711,0.0716664991047147,0.0040940733282494,0.0738783794636665,0,0.001,0,0,0.045,0
"GB48393",0.0247430398890301,0.0195249521068471,0.037823420815823,0.044845683000707,0.00433872646388167,0.0459131044419357,0,0.001,0,0,0.022,0
"GB48394",0.00727132377106499,0.00905034813932892,0.00670129675744524,0.00350308945071964,0.000225695121884195,0.00280886328780583,0,0,0,0,0.228,0
"GB48395",0.0625433276912366,-0.00433413031570362,0.0799421124115479,0.0427050753518023,-0.00272849558986921,0.0583487988219069,0,0.6,0,0.001,0.594,0
"GB48396",0.00752202343387309,0.0059506258594697,0.0143394829011571,0.0143516254685609,0.00292316534355919,0.016263812834873,0,0.001,0,0,0.004,0
"GB48397",0.150615912688617,0.0171353200837349,0.148960182707776,0.272813226720313,-0.00499964610121517,0.271604187734917,0,0.073,0,0,0.9,0
"GB40703",0.000170019289636336,7.04837804077485e-05,0.000136798905608693,2.69064383759954e-05,3.32203840276435e-05,2.73193030115859e-05,0.041,0.138,0.074,0.247,0.245,0.216
"GB48398",0.0756683697644472,-0.00699809759337766,0.0638399800571191,0.0736688079880015,0.00176655760635958,0.0618350311325873,0,0.95,0.001,0,0.234,0
"GB48399",0.0219386526041787,0.00296636676364248,0.0206880246855708,0.0237233662979164,0.00135121099664048,0.0205644689716667,0,0.087,0,0,0.133,0
"GB48421",0.028494139370103,0.104554250939854,0.0428539528074118,0.14334416027739,-0.00212773833427393,0.148477723184082,0.008,0,0,0,0.614,0
"GB48425",0,0,0,0,0,0,1,1,1,1,1,1
"GB48426",0.00197879379803156,0.00111313854983508,0.00522980725806588,0.00267222599303762,0.000220421897049738,0.00476501837356869,0.014,0.065,0,0,0.315,0
"GB48427",3.6370047461376e-05,0.000660085143180722,0.000160946495679326,0.000527200006539941,5.73679740981659e-05,0.000547433827642552,0.326,0,0.098,0,0.239,0
"GB48428",0.0455201096201013,-0.00654919401461762,0.0545186931465296,0.0372075323185943,-0.003916510683452,0.0449044672068678,0,0.892,0.001,0.001,0.842,0
"GB48439",0.0273730195875826,0.000728617679159216,0.0464012337830133,0.0395031271682357,0.0009043090902634,0.0591159815769219,0.003,0.317,0,0,0.297,0
"GB48443",0.00768459050336723,0.0034175572367936,0.0235719691891166,0.00886738632403383,0.00423450467476516,0.011465554941688,0.117,0.203,0.011,0.038,0.128,0.013
"GB48446",0.0795249847703318,0.000750798283529752,0.114013504649838,0.0507001582421861,0.00336974551025759,0.0789282967690834,0,0.334,0,0,0.079,0
"GB40714",0.00214996532740719,0.00560594874810383,0.00310879662209718,0.0026120313553738,-0.00028075690494811,0.00249307619180583,0.01,0,0,0,0.756,0
"GB48447",0.00315556477670453,0.00372527472527462,0.00275019519072528,0.0049224313856856,-6.49723305963246e-05,0.00439045331893684,0,0,0.001,0,0.502,0
"GB48454",0.0100503142950225,0.00579656908707304,0.0131741893847648,0.00809023812771992,0.00123870408539462,0.00890136109574224,0,0,0,0,0.06,0
"GB48469",0.0315560921564755,0.00762445076531837,0.0356347585460737,0.0340067144027458,0.000517522790261737,0.0346612098863543,0,0.017,0,0,0.325,0
"GB48475",0.0151473916021169,0.00705102286988624,0.0119618607338918,0.0182527979129656,0.00144471677089764,0.0164022717220702,0,0,0,0,0.084,0
"GB48476",0.0354046242774567,NA,0.0614314691393799,0.0354046242774567,0.00446101431009038,0.0614314691393799,0.013,NA,0,0.004,0.173,0
"GB48477",0.0460116438508049,0.00605246274203386,0.0400371017933012,0.0347703109675832,-0.000106120193349213,0.0276003643473581,0,0.008,0,0,0.398,0
"GB48481",0.000273597811217496,0.00088070574595922,0.000297745401288019,0.000462535733705804,2.41475900705224e-05,0.000634117933461575,0.086,0,0.065,0.001,0.367,0
"GB48485",0.0331520813908265,0.0493823307886865,0.100549134085307,0.010525886912082,0.0214958838364543,0.0348242675227046,0.007,0,0,0.04,0.004,0
"GB48486",3.32203840276435e-05,0.000470957613814771,0,0.000504177997842414,5.04833783476766e-06,0.00039595731049169,0.379,0.001,0.489,0,0.451,0
"GB48497",0.00221737266411559,0.00232666833615414,0.00264732222920128,0.00204269976860771,0.000480927091061623,0.00120517112745289,0.005,0.002,0.004,0,0.101,0.006
"GB40728",0.0619197311176805,0.00264022803621677,0.0656405526680021,0.0364619767313427,0.0016748068911705,0.0364642932671276,0,0.224,0,0,0.216,0
"GB48514",0.000273597811217496,0.000430583682489161,0.000273597811217496,0.000156985871271553,0,0.000156985871271553,0.009,0.002,0.008,0.002,0.529,0
"GB48516",0.000921449603258462,0.00187884966437224,0.000931638556592174,0.000579359458827033,0.000258993796996232,0.000893959594364224,0.014,0,0.009,0.016,0.114,0
"GB48517",0.00532894735640077,0.00663723918773385,0.00732735784704863,0.00935413793932316,0.00118227337815568,0.00920005374412769,0.001,0,0,0,0.041,0
"GB48518",0.220076131397152,0,0.157780353520719,0.211474083964685,0.00803046249110706,0.148755784554671,0,0.324,0,0,0.119,0
"GB48521",0,2.61643118786292e-05,0,2.61643118786292e-05,0,2.61643118786292e-05,0.921,0.089,0.915,0.152,0.827,0.072
"GB48524",0.0199717381500474,0.023422072560936,0.0185582254150353,0.0530189204633629,-0.000793526805087597,0.0395255853125935,0,0,0.001,0,0.563,0
"GB48527",0.0897860926942069,0.0284583966946562,0.0930238340433307,0.191962638644082,0.00700885999660217,0.179872336509939,0,0.002,0,0,0.044,0
"GB48539",0.0106995170633118,0.0036651320893768,0.0103744689259955,0.00744339017326678,-0.000174504756486948,0.00639130983958569,0,0.003,0,0,0.546,0
"GB48540",0,NA,0.00492610837438423,0,-0.00417101147028154,0.00492610837438423,NA,NA,NA,NA,NA,NA
